,Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Assay Type,Assay Description,Assay Organism,Assay Variant Mutation,Target Name,Target Organism,Document Journal,pChEMBL,Canonical_Smiles
4986,CHEMBL4277898,O=C1NC(=O)/C(=C\c2ccc(OCc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)cc2)S1,IC50,'=',45400.0,nM,4.34,,F,Cytotoxic activity in human MDA-MB-231 cells assessed as reduction in cell viability incubated for 3 days by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.342944147142896,O=C1NC(=O)/C(=C\c2ccc(OCc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)cc2)S1
5054,CHEMBL3612335,Clc1cccc(-c2cnn(-c3ccccc3-c3cccc(Cl)c3)n2)c1,IC50,'=',45500.0,nM,4.34,,F,Antiproliferative activity human MDA-MB-231 cells assessed as cell survival after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.341988603342887,Clc1cccc(-c2cnn(-c3ccccc3-c3cccc(Cl)c3)n2)c1
11814,CHEMBL4068619,Cc1cccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)c1,IC50,'=',45530.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.34170234969181,Cc1cccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)c1
13262,CHEMBL4173812,COc1cc2oc3cc(OCCCCCO[N+](=O)[O-])cc(O)c3c(=O)c2cc1OC,IC50,'=',45580.0,nM,4.34,,F,Growth inhibition of human MDA-MB-231 cells after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.341225679155643,COc1cc2oc3cc(OCCCCCO[N+](=O)[O-])cc(O)c3c(=O)c2cc1OC
13231,CHEMBL576874,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCCCC1,IC50,'=',45600.0,nM,4.34,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.341035157335565,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCCCC1
1192,CHEMBL3288605,O=C1C=CC(=O)c2c1ccc1c2OCC=C1,IC50,'=',45600.0,nM,4.34,,F,Cytotoxicity against human MDA-MB-231 cells assessed as inhibition of cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.341035157335565,O=C1C=CC(=O)c2c1ccc1c2OCC=C1
15544,CHEMBL4519120,Cc1ccc(/C=C2\CN(C(=S)SCc3cn(Cc4ccc(F)cc4)nn3)C/C(=C\c3ccc(C)cc3)C2=O)cc1,IC50,'=',45600.0,nM,4.34,,F,Cytotoxicity against human MDA-MB-231 cells assessed as decrease in cell viability after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.341035157335565,Cc1ccc(/C=C2\CN(C(=S)SCc3cn(Cc4ccc(F)cc4)nn3)C/C(=C\c3ccc(C)cc3)C2=O)cc1
17576,CHEMBL5075533,COc1cc(OC)c2c(=O)[nH]c(-c3ccc(C)cc3)nc2c1,IC50,'=',45610.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.340939927759061,COc1cc(OC)c2c(=O)[nH]c(-c3ccc(C)cc3)nc2c1
16439,CHEMBL5089432,COc1ccc2oc(-c3cc(C)cc(C)c3)cc(=O)c2c1,IC50,'=',45710.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.339988778710669,COc1ccc2oc(-c3cc(C)cc(C)c3)cc(=O)c2c1
2649,CHEMBL2414250,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[n+]1ccccc1,IC50,'=',45800.0,nM,4.34,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.33913452199613,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[n+]1ccccc1
6571,CHEMBL361497,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',46000.0,nM,4.34,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.337242168318426,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
4616,CHEMBL2058059,CCCc1nn(C)c2c(=O)[nH]c(-c3ccc(Br)cc3)nc12,IC50,'=',46000.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.337242168318426,CCCc1nn(C)c2c(=O)[nH]c(-c3ccc(Br)cc3)nc12
2753,CHEMBL3769785,C[C@H](NC(=O)OC(C)(C)C)C(=O)O[C@@H]1C[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@]2(C)CC[C@H]([C@](C)(O)CCCC(C)(C)O)[C@@H]12,IC50,'=',46000.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Medchemcomm,4.337242168318426,C[C@H](NC(=O)OC(C)(C)C)C(=O)O[C@@H]1C[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@]2(C)CC[C@H]([C@](C)(O)CCCC(C)(C)O)[C@@H]12
1939,CHEMBL4099640,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2ccc3nccn3c2)cc1,IC50,'=',46000.0,nM,4.34,,F,Cytotoxicity in human MDA-MB-231 cells assessed as reduction in cell viability after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.337242168318426,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2ccc3nccn3c2)cc1
16888,CHEMBL4850852,CNc1cc(-c2ccc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,IC50,'=',46020.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as cell viability after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.337053385667375,CNc1cc(-c2ccc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C
16207,CHEMBL4076313,Cc1c(-c2ccc(O)cc2Cl)c(=O)oc2cc(O)ccc12,IC50,'=',46100.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.336299074610352,Cc1c(-c2ccc(O)cc2Cl)c(=O)oc2cc(O)ccc12
1890,CHEMBL3403402,O=C1Nc2ccc(I)cc2C12c1c(-c3ccccc3)n[nH]c1Nc1[nH]c(=O)[nH]c(=O)c12,IC50,'=',46140.0,nM,4.34,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.335922409814925,O=C1Nc2ccc(I)cc2C12c1c(-c3ccccc3)n[nH]c1Nc1[nH]c(=O)[nH]c(=O)c12
11250,CHEMBL3401800,O=C(NS(=O)(=O)c1ccccc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S,IC50,'=',46150.0,nM,4.34,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.335828294638069,O=C(NS(=O)(=O)c1ccccc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S
1006,CHEMBL4093586,COc1cc(Nc2ncc3c(n2)N(C)CC(=O)N3)cc(OC)c1OC,IC50,'=',46190.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.335452037753453,COc1cc(Nc2ncc3c(n2)N(C)CC(=O)N3)cc(OC)c1OC
9483,CHEMBL4281771,O=C1NC(=O)/C(=C\c2ccc(OCc3nc4ccccc4c(=O)n3-c3ccc(F)cc3)cc2)S1,IC50,'=',46200.0,nM,4.33,,F,Cytotoxic activity in human MDA-MB-231 cells assessed as reduction in cell viability incubated for 3 days by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.335358024443875,O=C1NC(=O)/C(=C\c2ccc(OCc3nc4ccccc4c(=O)n3-c3ccc(F)cc3)cc2)S1
15880,CHEMBL1935209,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,IC50,'=',46200.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Medchemcomm,4.335358024443875,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O
1281,CHEMBL4078009,COc1ccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)cc1,IC50,'=',46430.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.333201316333826,COc1ccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)cc1
15845,CHEMBL4087665,COc1cc(OC)c(/C=C/C(=O)/C=C/c2c[nH]c3ccccc23)c(OC)c1,IC50,'=',46440.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.3331077889334635,COc1cc(OC)c(/C=C/C(=O)/C=C/c2c[nH]c3ccccc23)c(OC)c1
9165,CHEMBL2297312,COc1cc(OC)cc(-n2c(C)nc3c(-c4ccc(Cl)cc4)nc4ccccc4c3c2=O)c1,IC50,'=',46470.0,nM,4.33,,F,Cytotoxicity against Homo sapiens (human) MDA-MB-231 cells assessed as growth inhibition after 72 hr by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Med Chem Res,4.332827327521132,COc1cc(OC)cc(-n2c(C)nc3c(-c4ccc(Cl)cc4)nc4ccccc4c3c2=O)c1
14945,CHEMBL4760705,COc1ccc2c(c1)c1ccc3c(c1n2Cc1cccc(C)c1)C=CC(C)(C)O3,IC50,'=',46500.0,nM,4.33,,F,Anticancer activity against human MDA-MB-231 cells assessed as cell growth inhibition measured after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.3325470471100465,COc1ccc2c(c1)c1ccc3c(c1n2Cc1cccc(C)c1)C=CC(C)(C)O3
7999,CHEMBL4742668,COc1ccc2c(c1)c1ccc3c(c1n2Cc1ccccc1)C=CC(C)(C)O3,IC50,'=',46500.0,nM,4.33,,F,Anticancer activity against human MDA-MB-231 cells assessed as cell growth inhibition measured after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.3325470471100465,COc1ccc2c(c1)c1ccc3c(c1n2Cc1ccccc1)C=CC(C)(C)O3
5378,CHEMBL4435964,COc1cc(C(=O)Nc2c(C(=O)c3ccc(F)cc3)[nH]c3cc(Cl)ccc23)cc(OC)c1OC,IC50,'=',46650.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.331148351917482,COc1cc(C(=O)Nc2c(C(=O)c3ccc(F)cc3)[nH]c3cc(Cl)ccc23)cc(OC)c1OC
519,CHEMBL3327176,CC(=O)c1ccc2c(c1O)[C@@H]1c3c(ccc4c(=O)c(-c5ccccc5)c(C)oc34)OC[C@@H]1C(C)(C)O2,IC50,'=',46800.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.329754146925876,CC(=O)c1ccc2c(c1O)[C@@H]1c3c(ccc4c(=O)c(-c5ccccc5)c(C)oc34)OC[C@@H]1C(C)(C)O2
8575,CHEMBL4160639,COc1ccc(S(=O)(=O)N2CCN(c3nccc(Oc4cc(Cl)cc(Cl)c4)n3)CC2)cc1,IC50,'=',46820.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.329568590639394,COc1ccc(S(=O)(=O)N2CCN(c3nccc(Oc4cc(Cl)cc(Cl)c4)n3)CC2)cc1
14607,CHEMBL4166689,O=C(Nc1ccc2ccccc2c1)N1CCN(c2nccc(Oc3cc(Cl)cc(Cl)c3)n2)CC1,IC50,'=',46820.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.329568590639394,O=C(Nc1ccc2ccccc2c1)N1CCN(c2nccc(Oc3cc(Cl)cc(Cl)c3)n2)CC1
9679,CHEMBL2205246,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CO)CC[C@H]2C(=O)N[C@H](C(=O)NCCCOCCOCCOCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@H](CO)[C@H](NC(=O)[C@H](CC)NC)C(=O)N21)c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F,IC50,'=',46900.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.328827157284917,CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@@H](CC[C@@H]1CO)CC[C@H]2C(=O)N[C@H](C(=O)NCCCOCCOCCOCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@H](CO)[C@H](NC(=O)[C@H](CC)NC)C(=O)N21)c1ccccc1)c1ccccc1.O=C(O)C(F)(F)F
17454,CHEMBL3416098,COc1ccc(N2C(=O)CS/C2=N\c2csc(-c3ccc(Cl)cc3)c2)cc1OC,IC50,'=',46900.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.328827157284917,COc1ccc(N2C(=O)CS/C2=N\c2csc(-c3ccc(Cl)cc3)c2)cc1OC
8768,CHEMBL4099129,COc1cccc(CNc2ncc3c(n2)N(Cc2ccccc2)CC(=O)N3)c1,IC50,'=',46980.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.328086987558413,COc1cccc(CNc2ncc3c(n2)N(Cc2ccccc2)CC(=O)N3)c1
14326,CHEMBL4647385,COc1cc(F)ccc1-c1nn(-c2cc(OC)c(OC)c(OC)c2)c2ncccc12,IC50,'=',46980.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as cell growth inhibition measured after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.328086987558413,COc1cc(F)ccc1-c1nn(-c2cc(OC)c(OC)c(OC)c2)c2ncccc12
14883,CHEMBL4128046,CC(C)NC(=O)c1ccc(OC[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)cc1,IC50,'=',47000.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.327902142064283,CC(C)NC(=O)c1ccc(OC[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)cc1
2040,CHEMBL2333111,COc1cc2ccc(=O)oc2cc1OCC(=O)c1ccc(Br)cc1,IC50,'=',47000.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.327902142064283,COc1cc2ccc(=O)oc2cc1OCC(=O)c1ccc(Br)cc1
1445,CHEMBL1818164,COc1cccc(Nc2nc(-c3cccc(F)c3)nc3ccc(F)cc23)c1,IC50,'=',47050.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.327440372236724,COc1cccc(Nc2nc(-c3cccc(F)c3)nc3ccc(F)cc23)c1
3698,CHEMBL2297310,COc1ccc(OC)c(-n2c(C)nc3c(-c4ccc(Cl)cc4)nc4ccccc4c3c2=O)c1,IC50,'=',47070.0,nM,4.33,,F,Cytotoxicity against Homo sapiens (human) MDA-MB-231 cells assessed as growth inhibition after 72 hr by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Med Chem Res,4.327255801693401,COc1ccc(OC)c(-n2c(C)nc3c(-c4ccc(Cl)cc4)nc4ccccc4c3c2=O)c1
2872,CHEMBL4174332,O=C(O)CC(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1F,IC50,'=',47100.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as decrease in cell viability after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.326979092871104,O=C(O)CC(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1F
2304,CHEMBL3113303,CC1=CC[C@H]2[C@H](CC[C@]2(C)O)C(C)(C)[C@@H]1CC[C@H]1[C@]2(C)CC[C@H](OC(=O)NS(=O)(=O)c3ccc(C)cc3)C(C)(C)O[C@H]2CC[C@@]1(C)O,IC50,'=',47100.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.326979092871104,CC1=CC[C@H]2[C@H](CC[C@]2(C)O)C(C)(C)[C@@H]1CC[C@H]1[C@]2(C)CC[C@H](OC(=O)NS(=O)(=O)c3ccc(C)cc3)C(C)(C)O[C@H]2CC[C@@]1(C)O
15957,CHEMBL4872693,CC(C)=CCc1cc(/C=C/C(=O)N[C@H](C(=O)OCc2ccccc2)[C@@H](C)O)ccc1OC(=O)CCc1ccccc1,IC50,'=',47100.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as cell viability for 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.326979092871104,CC(C)=CCc1cc(/C=C/C(=O)N[C@H](C(=O)OCc2ccccc2)[C@@H](C)O)ccc1OC(=O)CCc1ccccc1
7588,CHEMBL4101662,C1=C2c3ccccc3CC[C@@H]2N2CCC[C@H]2C1,IC50,'=',47200.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem,4.3260580013659125,C1=C2c3ccccc3CC[C@@H]2N2CCC[C@H]2C1
5011,CHEMBL3126982,CCCc1cc2ccccc2nc1-c1cc(-c2ccccc2)no1,IC50,'=',47200.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells assessed as growth inhibition after 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.3260580013659125,CCCc1cc2ccccc2nc1-c1cc(-c2ccccc2)no1
15263,CHEMBL3822741,CCOC(=O)CN(Cc1ccccc1)c1nc(Nc2cccc(OC)c2)ncc1[N+](=O)[O-],IC50,'=',47210.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.325965999568745,CCOC(=O)CN(Cc1ccccc1)c1nc(Nc2cccc(OC)c2)ncc1[N+](=O)[O-]
1819,CHEMBL1290659,COC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,IC50,'=',47230.0,nM,4.33,,F,Cytotoxicity against estrogen receptor-negative human MDA-MB-231 cells by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Bioorg Med Chem Lett,4.3257820544233,COC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
12353,CHEMBL2437097,CC1=C(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(c2ccccc2)N2C(=N1)Sc1ccccc12,IC50,'=',47250.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.325598187154718,CC1=C(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(c2ccccc2)N2C(=N1)Sc1ccccc12
3493,CHEMBL1818163,COc1ccc(Nc2nc(-c3cccc(F)c3)nc3ccc(F)cc23)cc1,IC50,'=',47260.0,nM,4.33,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.32550628270365,COc1ccc(Nc2nc(-c3cccc(F)c3)nc3ccc(F)cc23)cc1
11890,CHEMBL4171390,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)c(OC)c1,IC50,'=',47300.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.325138859262188,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)c(OC)c1
10118,CHEMBL4095195,Cc1ccccc1Cc1nnc(Cc2nc3ccccc3[nH]2)o1,IC50,'=',47300.0,nM,4.33,,F,Antiproliferative activity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.325138859262188,Cc1ccccc1Cc1nnc(Cc2nc3ccccc3[nH]2)o1
17132,CHEMBL5081905,Oc1ccc(C[C@H]2COc3ccccc3N2)cc1,IC50,'=',47400.0,nM,4.32,,F,Antiproliferative activity against human MDA-MB-231 cells assessed as inhibition of cell growth incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.324221658325915,Oc1ccc(C[C@H]2COc3ccccc3N2)cc1
6498,CHEMBL4172716,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1,IC50,'=',47400.0,nM,4.32,,F,Antiproliferative activity against human MDA-MB-231 cells after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.324221658325915,COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1
10196,CHEMBL4877847,CN1CCN(c2ccc(NC(=N)c3cc4cn[nH]c4cn3)cc2)CC1,IC50,'=',47500.0,nM,4.32,,F,Cytotoxicity against human MDA-MB-231 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.323306390375134,CN1CCN(c2ccc(NC(=N)c3cc4cn[nH]c4cn3)cc2)CC1
12060,CHEMBL1818167,Fc1cccc(Nc2nc(-c3cccc(F)c3)nc3ccc(F)cc23)c1,IC50,'=',47630.0,nM,4.32,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.322119418488409,Fc1cccc(Nc2nc(-c3cccc(F)c3)nc3ccc(F)cc23)c1
3025,CHEMBL3774641,O=C1C=C[C@]2(O1)O[C@H](c1ccccc1)[C@@H](O)[C@@H]2I,IC50,'=',47630.0,nM,4.32,,F,Cytotoxicity against human MDA-MB-231 cells assessed as cell growth inhibition after 72 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.322119418488409,O=C1C=C[C@]2(O1)O[C@H](c1ccccc1)[C@@H](O)[C@@H]2I
7629,CHEMBL4516973,Cc1ccc(CC(=O)Nc2ccc3oc(-c4ccccc4Cl)nc3c2)cc1,IC50,'=',47670.0,nM,4.32,,F,Antiproliferative activity against human MDA-MB-231 cells expressing EGFR assessed as reduction in cell growth incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.321754848072958,Cc1ccc(CC(=O)Nc2ccc3oc(-c4ccccc4Cl)nc3c2)cc1
16990,CHEMBL5079954,COc1cc(OC)c2c(=O)cc(-c3cc(C)cc(C)c3)oc2c1,IC50,'=',47750.0,nM,4.32,,F,Antiproliferative activity against human MDA-MB-231 cells incubated for 24 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.321026624080234,COc1cc(OC)c2c(=O)cc(-c3cc(C)cc(C)c3)oc2c1
6617,CHEMBL1818162,Fc1cccc(-c2nc(Nc3ccccc3)c3cc(F)ccc3n2)c1,IC50,'=',47820.0,nM,4.32,,F,Cytotoxicity against human MDA-MB-231 cells after 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,Eur J Med Chem,4.320390428220244,Fc1cccc(-c2nc(Nc3ccccc3)c3cc(F)ccc3n2)c1
6706,CHEMBL4854184,C=CS(=O)(=O)N1CCN(c2ncnc3ccc(-c4ccccc4)cc23)CC1,IC50,'=',47880.0,nM,4.32,,F,Anticancer activity against human MDA-MB-231 cells assessed as cell viability incubated for 48 hrs by MTT assay,Homo sapiens,,MDA-MB-231,Homo sapiens,J Med Chem,4.3198458582656265,C=CS(=O)(=O)N1CCN(c2ncnc3ccc(-c4ccccc4)cc23)CC1
